epoch,loss,pearson_r,val_loss,val_pearson_r
0,1.711322165111825,0.2805079721187841,1.7079416761719615,0.2457641480588499
1,1.6615936081646379,0.3158698525936772,1.6906609960573555,0.25056998409623693
2,1.6420587133699587,0.3291364295363106,1.6762704806038164,0.25606836181565656
3,1.6218724735314651,0.346457465109061,1.6600696820273213,0.2651381360869921
4,1.597523594606958,0.3686374870655039,1.6467337433083316,0.2700103090514085
5,1.5655817578921065,0.39842330950546606,1.63668067087745,0.28954000312372885
6,1.5337812903744894,0.42461412867586207,1.6470164345989062,0.2979985755764142
7,1.513614450380433,0.44083114618046965,1.6351319620839304,0.2975384815728683
8,1.502427288540368,0.4464142958074141,1.6236663297343583,0.3017869727413164
9,1.4937714572025391,0.4509415441361942,1.6618097928666897,0.2889564970490152
10,1.4880585536000552,0.4549754546119789,1.606558536497411,0.30733429581581057
11,1.4815760890393783,0.45757587167335173,1.6209047524036955,0.30976758665305854
12,1.4739033903729841,0.46079198673247435,1.6669288254806496,0.2950731105741157
13,1.4770352250246885,0.45957104702986235,1.653400528729114,0.28241075381385605
14,1.472148464530733,0.46163285784456703,1.591871564761907,0.3193569905664192
15,1.4649861654001575,0.4675992483418225,1.5930761140849652,0.3158275828548936
16,1.4596638896151537,0.4686826531814483,1.6264860003258637,0.31713005772593555
17,1.4593899460274296,0.4685495851449702,1.5944251043568953,0.32964595545305775
18,1.4487065662735792,0.47501768768100516,1.5871262679969005,0.3289534005356906
19,1.4441955087434637,0.4768764452947072,1.606469428679236,0.32684636315318505
20,1.4504309309948313,0.4751760648528486,1.5899984734955341,0.3253963730693046
21,1.4498949289962235,0.473773169592223,1.61162880259305,0.32898805502302003
22,1.4426483543407949,0.4795298332226735,1.6047179313141695,0.33161351831668856
23,1.4334880794492704,0.4855113433959128,1.6018782892417032,0.33663732998525686
24,1.4364752681957575,0.4809466227422149,1.5959101051259492,0.3391478288045886
25,1.430004592761464,0.4853097590998869,1.5870826129952276,0.32361270600645564
26,1.4482930318094729,0.47367450394796917,1.5719587533920623,0.3489284258584942
27,1.4331814542666224,0.4826595322991869,1.595540908966337,0.3341539317001306
28,1.4243907680870063,0.48713716072169605,1.5641389806517658,0.34411712423643936
29,1.4277637738037452,0.4846217498089868,1.5828743562703231,0.33124632254859027
30,1.424683921019094,0.48701545486731945,1.609380246608339,0.3372671757351689
31,1.4368205885857264,0.4814718663959281,1.567087399892627,0.35308325324148593
32,1.4242716168546208,0.4874324054459749,1.6197496952604067,0.3328714654146256
33,1.421748389062224,0.48791441689566406,1.553290740575883,0.3522751922811885
34,1.4150768238834324,0.4933032455354689,1.5692572567522556,0.3379583216066443
35,1.4304196405538834,0.48011343721417093,1.5647351601830912,0.34712241023337737
36,1.4135932587253908,0.4912657196647692,1.5566503386402568,0.349173370796299
37,1.4117590758879481,0.4935653780119272,1.6454854433849309,0.32026888896397876
38,1.414976842934891,0.49089739156174894,1.7221160056701785,0.2874111802815904
39,1.429170061566516,0.4819682709532544,1.5962688703814474,0.32465250398383694
40,1.4186317761667946,0.4892794636070675,1.5849387856269748,0.3461451413620486
41,1.4145120748367925,0.491337604573932,1.5582244126634857,0.3581011554852866
42,1.416798871013877,0.4891331789476485,1.6073044350464896,0.3362367991861973
43,1.4126219866845686,0.49178030593329064,1.5479524337618615,0.35875622169582927
44,1.409448856419501,0.49269354207342825,1.5961865649167344,0.3348805152864831
45,1.4218612410921867,0.4891902324656023,1.5542409121229552,0.3563598608593359
46,1.4187970906362644,0.48988477262729174,1.5868158954451923,0.32943993175498315
47,1.4087470761344383,0.4927603550382032,1.5974197538608552,0.3399835449965284
48,1.4037826137021918,0.4964562977331498,1.54502268948684,0.359279753420656
49,1.4027356645734372,0.4984824831398236,1.5828267785588839,0.3441315941387077
50,1.406497181689195,0.49147182404194545,1.5502766962255854,0.3546572022744744
51,1.4103020950418128,0.4913307721313879,1.5532177857685723,0.34802904534911916
52,1.4015441524630268,0.4998381772314531,1.7032605558101348,0.29874104060586343
53,1.4178210869364793,0.4908469177402336,1.583578646274292,0.3350529974367376
54,1.399798075642667,0.49802116480061487,1.5449514582547805,0.35705134751785766
55,1.3968937788675593,0.5007061622936809,1.5500733546908867,0.3604902818593643
56,1.4012256544833752,0.4976142285226602,1.5516568641385111,0.35107786762525744
57,1.4103125046701868,0.4910833696061837,1.6803994772688597,0.3060304779614521
58,1.4092873222825777,0.4924147377189185,1.5773904238384922,0.3488911020780109
59,1.4096312252879677,0.49290844549957724,1.6176969092253703,0.3347091695342276
60,1.4002090373419178,0.49851235827379387,1.5626525397566036,0.3470782863813861
61,1.3937342970522792,0.5029174149196491,1.5372218783866878,0.3629224946329702
62,1.3941696756315103,0.5013839867142769,1.6491344830039327,0.3115050274234088
63,1.3961789652825256,0.4992161142900786,1.7376826411914679,0.27249895598341944
64,1.3967403790304036,0.49858030428711386,1.7101238613654424,0.297017626627907
65,1.4000330578565812,0.4992241080893719,1.5479263703758586,0.3609721500572956
66,1.3984934317820181,0.4980652518803879,1.6226479272686625,0.32964722765776017
67,1.3927677974385029,0.5031419329965552,1.543541187227472,0.3606750983374042
68,1.392314035335394,0.5017518785347763,1.6144801270541882,0.320453553874618
69,1.3833709647853991,0.5085722759779586,1.5501674897455329,0.3575720766054361
70,1.3876679804886465,0.5056704077852978,1.5586011573451706,0.35551646847758994
71,1.3971026853033763,0.49940387921986457,1.5957712817398975,0.336464480683778
72,1.3871144922908758,0.5055047401436333,1.6127370606885387,0.32771985697588063
73,1.3907190612521465,0.504727637543674,1.5432508123839856,0.3584940334921774
74,1.3871747784670059,0.5062809365075298,1.5590230460797359,0.3435242084473478
75,1.389452339072471,0.5030959796830812,1.710711397584328,0.2894326800393961
76,1.4051877651880549,0.49508537980415185,1.561364605878311,0.3567394625173046
77,1.3919593992250352,0.5036490845061244,1.5778252939717876,0.3398218272351805
78,1.3914262040342298,0.5009437372562815,1.5627532707543443,0.3551690784749357
79,1.4067129534915184,0.4951268964936505,1.575356502445332,0.34150527963046823
80,1.3874598017951263,0.5047861135955783,1.5513466280780928,0.3566380403916893
81,1.4019755443079511,0.4946851810388727,1.6742219952918729,0.2977186403693199
82,1.3914803996508742,0.5036579665320199,1.5519661282689794,0.3525373030524281
83,1.3858125512900903,0.5075244399299553,1.5378554318862767,0.35966433332914477
84,1.3788034809201342,0.508540485544512,1.543156400513077,0.3650826883291699
85,1.3824422350928733,0.5078618252181324,1.5482435776543533,0.35517069248595734
86,1.3849749987746522,0.5095057383433131,1.5999288044151083,0.3368313290928017
87,1.383062872592103,0.509835962429576,1.610520316058729,0.33103645602436077
88,1.3777388178459107,0.5111740313690479,1.5500030706219676,0.3512981693132487
89,1.390004368583966,0.5034221962507858,1.5560076138752952,0.3584612991324245
90,1.3944566690612288,0.5022435054890044,1.5807947946970045,0.3416053116047729
91,1.379996257161283,0.5095910085773724,1.5377034005490782,0.35445382821432114
92,1.3996259379621692,0.4995619035663622,1.5452791669649881,0.36338607698389924
93,1.3872952531679679,0.5054560959499226,1.5693147643723617,0.3524590441923838
94,1.3791663915639278,0.5110901791599038,1.5418768964171592,0.360422654137312
95,1.375242668384938,0.5129407619192009,1.548653177730644,0.36084908630362333
96,1.379899021761697,0.509883051486344,1.6323693665148593,0.3063788565827487
