epoch,loss,pearson_r,val_loss,val_pearson_r
0,1.7025498623493642,0.2944865634960048,1.6975951926814103,0.2578296688760404
1,1.6486586409161532,0.33672829851468117,1.6773951098041426,0.2664607566433819
2,1.6231945054063652,0.35550514666652083,1.66082982447392,0.26825652459009747
3,1.5973328001923932,0.3757809027028916,1.6455747160514804,0.27182902849834145
4,1.568700825730497,0.3996648487227243,1.6317236009698062,0.2786280652161092
5,1.5414814943699509,0.4194131142717445,1.623823328490401,0.2894235018444889
6,1.5221665359119698,0.43253707613599224,1.6404799159659968,0.2961624635458601
7,1.5137718603241732,0.4393524160423552,1.6338258957972387,0.2984169888033923
8,1.504239446474381,0.4444334962427776,1.6109484513235555,0.2982277996142097
9,1.4981772072526527,0.4471296473016884,1.6171985693644844,0.3085932687368014
10,1.496875168280401,0.446782599817778,1.6055305189110296,0.3047367141160386
11,1.4895621443179001,0.4501677687240693,1.6499648318721543,0.30316274062050064
12,1.4905311510620527,0.44901548023189725,1.599938282740244,0.3060346240897517
13,1.4850035914375832,0.451163573412353,1.6133401208291436,0.3149296579889158
14,1.4778529883711704,0.456559236335669,1.6102873526281578,0.3173021433029691
15,1.4764879758377212,0.45614413288734595,1.6446164789827822,0.30835492313364565
16,1.4795047254997806,0.45433765545740873,1.5920142810401896,0.31718486618971325
17,1.4706146566592484,0.45891895396643273,1.6572554655498604,0.30572896430600716
18,1.4715925577824522,0.45985893965194347,1.6689881453896251,0.30204803903167377
19,1.4642886870016236,0.46309514361081,1.6623320917866558,0.30616758213839157
20,1.4692894581075,0.4596027759109743,1.589437128026124,0.3286822235906775
21,1.4573658433681955,0.46638870079173717,1.5989668425277157,0.32726268454313645
22,1.4585498756026196,0.46629829175149956,1.624475330829377,0.3212570280612519
23,1.4587678663839478,0.46603609969707716,1.6041478512541503,0.3278145775799851
24,1.4591225991851,0.46459338343773127,1.5825539711727787,0.3343480993376026
25,1.451987715096162,0.4696199915295962,1.5848129797249562,0.33122164595181874
