epoch,loss,pearson_r,val_loss,val_pearson_r
0,1.7161755157349465,0.24899601309344294,1.7033398215292423,0.2436680872261433
1,1.6563530990665474,0.32133639061568353,1.6892616684915096,0.24721980812964603
2,1.6383913710593323,0.3343483807524081,1.6757606979290278,0.2548278482548128
3,1.6232541246721546,0.34582649423484835,1.6619495795416916,0.2603805648726794
4,1.6063972476773105,0.3619802723319379,1.6503026140411634,0.26929594365658355
5,1.5891734154606463,0.3761056677881051,1.6362014719270332,0.2758394024844009
6,1.5701940705334383,0.3931640983428289,1.628326947680537,0.27663092119709576
7,1.5478464827114915,0.41083721825878006,1.6207886021498699,0.2894254877531997
8,1.5286338612130421,0.42372980825903167,1.6162948941868018,0.29711330326434726
9,1.5151788059258524,0.4333256486012878,1.6200182942969268,0.3014618227407602
10,1.503006226480701,0.44239402337595085,1.6066645069229415,0.3070379226350127
11,1.4973753189122774,0.4460935770344713,1.6151169736875814,0.3116471851705714
12,1.4937141718561349,0.4486708912127981,1.6102675322429936,0.31565596112309213
13,1.4886094048926097,0.451813904003256,1.5972954373143047,0.31752256330268125
14,1.4812316752590018,0.45621333193224034,1.6071639455904334,0.3187685066062982
15,1.4773645076563877,0.4581701947090982,1.5958705088385152,0.3182020505938742
16,1.475597237943002,0.45794929039723764,1.6226433487556735,0.3186310761555413
17,1.4736434081460923,0.4593403466386035,1.6067498337559216,0.3288889259571564
18,1.4673402484443,0.46471456400283023,1.5993720510287088,0.3280733041522331
19,1.4650668221706775,0.4640437469700136,1.579960194030789,0.3312876673606417
20,1.4584891059725222,0.4677763033788334,1.6270149852500515,0.32250003759321844
21,1.4603257962605094,0.4667761779140978,1.618134576426044,0.3280823527245329
22,1.4565774540657856,0.4689018805323697,1.6220338645183414,0.32573510159516345
23,1.4516687172272424,0.4718670485909751,1.582213165809939,0.34002675405870353
24,1.4481652530048612,0.47475036474456717,1.57174603150413,0.3325871173187809
25,1.4513900530797195,0.4712275297863737,1.5703322765107908,0.3374424375338844
26,1.4443814776897856,0.4751832916358804,1.61172605510145,0.33434141471776624
27,1.443643349350406,0.47741556391720275,1.5682154303001103,0.34179676096314004
28,1.4409452152764466,0.47776563106740066,1.5736956715036132,0.3474886967187758
29,1.441317430648189,0.47753981721646677,1.5930482179550203,0.3423197012035259
30,1.4405271624921152,0.47791092195143736,1.5734986047954083,0.34974027303726835
31,1.433106786775717,0.48120908656606953,1.6121968822615558,0.33762816235141646
32,1.4377719831978943,0.4800388000592016,1.595750409343402,0.343431224045308
33,1.4302177781384229,0.4839929342803511,1.5600838498110186,0.35048614864510014
34,1.4281467124619651,0.48392128509501847,1.5585694541244741,0.34696240906450077
35,1.4287494869240716,0.48321960443562445,1.5721338423859896,0.35471709045967076
36,1.4306684143327664,0.482763650647849,1.5583347013983695,0.3583576389269417
37,1.429654446049471,0.48380237369528817,1.5624957005548015,0.35879364866818503
38,1.4248453900551519,0.4861593597577743,1.644894587561572,0.3259244389288154
39,1.4249218767417149,0.4866686671465342,1.57060563375659,0.35684844217110556
40,1.421072306756794,0.48870492064216464,1.5618358644798984,0.35277682107708297
41,1.4233007898475831,0.4846299104959493,1.5620033566960272,0.36075772002012285
42,1.4178630145618503,0.49092496626059073,1.5658388273517596,0.3405335480428095
43,1.419305033628281,0.4885550507393498,1.5504455703932025,0.3565340863922045
44,1.4191071178193806,0.4897630228565117,1.550888601464237,0.3559751748247619
45,1.4185269136138547,0.48960567966783913,1.5559032660713605,0.36554057294461967
46,1.4143592745679345,0.49165562382209693,1.5500498696697678,0.3594671689532982
47,1.4120721827688874,0.49325187828461825,1.5444007879498662,0.36054076188191153
48,1.4157205701621387,0.4910475835270826,1.5454019869755213,0.36321527371301887
49,1.4134211463381803,0.4915733877952972,1.6098099231354859,0.3424418507302641

ELAPSED TIME,3.33,minutes
